GameID,Title,DetailedDescription,SupportedLanguages,ReleaseDate,BackgroundImage,PosterImage,Trailer,PurchaseLink,PriceInitial,PriceFinal,EmbeddingVectors,SteamRecommendationCount,PlatformWindows,PlatformLinux,PlatformMac
851,Foreign Legion: Buckets of Blood,Foreign Legion: Buckets of Blood is a cartoon-style third-person shooter. You take the role of a last-standing hard-boiled Legionnaire taking on an entire rebel army.A small campaign with various objectives such as defending civilians escorting a tourist bus and a mass-chicken-murder map. The game includes a ranking system that allows you to unlock new outfits accessories and of course new weapons.Key features:18 Various Steam achievements: Try to win Chicken Slaughter (killing all the chickens) and Damage Control (sparing all the civilians) in the same game!Fill your buckets with blood by causing suicide bombers to explode prematurely or shoot gory head shots!A dynamically evolving soundtrack that reacts to your actions!A complete arsenal of weapons including personal air-raid support to slaughter attacking hordes at once.A broad range of difficulty with action-packed fun for both casual and veteran players!,English Dutch French German Russian Spanish,Aug 4 2009,http://cdn.akamai.steamstatic.com/steam/apps/36000/page_bg_generated_v6b.jpg?t=1447352370,http://cdn.akamai.steamstatic.com/steam/apps/36000/header.jpg?t=1447352370,, ,4.99,4.99,0,261,1,0,1
852,Tradewinds Classic,Travel back in time to a world of danger and mystery; a place where the open waters can mean anything but smooth sailing. Get carried away in these three classic installments in the acclaimed Tradewinds(r) Series.                                                             Sail trade and battle with legendary heroes such as Sinbad in the mythical Far East. Enter a world of danger and intrigue as you complete over 100 unique tasks. Build a flotilla of ships armed with weaponry both man-made and magic. Sail into the sky to discover new ports and engage in aerial combat with other magical sky ships.                    Encounter a world of legend play Tradewinds Legends today!                                        Over 100 tasks to choose from                    Play as one of 4 unique characters or build your own from scratch                    10 beautiful ports to visit                    Build your fleet with 7 unique ships weapons and magical attacks                    Hundreds of special items to customize your gameplay                    Interact with a limitless cast of characters on your adventures                                                                                 Navigate a fascinating new world and discover uncharted ports teeming with friends and foes alike. The choice is yours; be a master commander defeating pirates and plundering their vast hordes of booty or play it safe by trading exotic island goods gradually amassing untold wealth power and influence.                    Earn enough gold to upgrade your ship and engage in land and sea battles. Two game modes and over sixty hours of adventurous game play await you in Tradewinds(r) 2.                                        Buy low and sell high in 20 different ports with 10 different goods                    Choose one of 5 characters or create and customize your own!                    Embark on over 100 swashbuckling adventures                    Over 60 hours of gameplay!                                                                                 Tradewinds(r) Classic set in the 19th century Far East takes you back to the very beginning where buying and selling exotic goods or collecting bounties on previously thought-to-be-dead pirates can lead to untold wealth...or ultimate doom. With enough wisdom courage and luck you too can become a Tai-Pan!                                        Buy low sell high and build your fortune                    Choose from 4 unique characters                    Buy more ships to dominate the seas                    Collect bounties by defeating villainous pirates,English,Jul 17 2009,http://cdn.akamai.steamstatic.com/steam/apps/36100/page_bg_generated_v6b.jpg?t=1447352327,http://cdn.akamai.steamstatic.com/steam/apps/36100/header.jpg?t=1447352327,, ,4.99,4.99,0,0,1,0,0
853,Tradewinds Classic,Travel back in time to a world of danger and mystery; a place where the open waters can mean anything but smooth sailing. Get carried away in these three classic installments in the acclaimed Tradewinds(r) Series.                                                             Sail trade and battle with legendary heroes such as Sinbad in the mythical Far East. Enter a world of danger and intrigue as you complete over 100 unique tasks. Build a flotilla of ships armed with weaponry both man-made and magic. Sail into the sky to discover new ports and engage in aerial combat with other magical sky ships.                    Encounter a world of legend play Tradewinds Legends today!                                        Over 100 tasks to choose from                    Play as one of 4 unique characters or build your own from scratch                    10 beautiful ports to visit                    Build your fleet with 7 unique ships weapons and magical attacks                    Hundreds of special items to customize your gameplay                    Interact with a limitless cast of characters on your adventures                                                                                 Navigate a fascinating new world and discover uncharted ports teeming with friends and foes alike. The choice is yours; be a master commander defeating pirates and plundering their vast hordes of booty or play it safe by trading exotic island goods gradually amassing untold wealth power and influence.                    Earn enough gold to upgrade your ship and engage in land and sea battles. Two game modes and over sixty hours of adventurous game play await you in Tradewinds(r) 2.                                        Buy low and sell high in 20 different ports with 10 different goods                    Choose one of 5 characters or create and customize your own!                    Embark on over 100 swashbuckling adventures                    Over 60 hours of gameplay!                                                                                 Tradewinds(r) Classic set in the 19th century Far East takes you back to the very beginning where buying and selling exotic goods or collecting bounties on previously thought-to-be-dead pirates can lead to untold wealth...or ultimate doom. With enough wisdom courage and luck you too can become a Tai-Pan!                                        Buy low sell high and build your fortune                    Choose from 4 unique characters                    Buy more ships to dominate the seas                    Collect bounties by defeating villainous pirates,English,Jul 17 2009,http://cdn.akamai.steamstatic.com/steam/apps/36100/page_bg_generated_v6b.jpg?t=1447352327,http://cdn.akamai.steamstatic.com/steam/apps/36100/header.jpg?t=1447352327,, ,4.99,4.99,0,0,1,0,0
854,Tradewinds Classic,Travel back in time to a world of danger and mystery; a place where the open waters can mean anything but smooth sailing. Get carried away in these three classic installments in the acclaimed Tradewinds(r) Series.                                                             Sail trade and battle with legendary heroes such as Sinbad in the mythical Far East. Enter a world of danger and intrigue as you complete over 100 unique tasks. Build a flotilla of ships armed with weaponry both man-made and magic. Sail into the sky to discover new ports and engage in aerial combat with other magical sky ships.                    Encounter a world of legend play Tradewinds Legends today!                                        Over 100 tasks to choose from                    Play as one of 4 unique characters or build your own from scratch                    10 beautiful ports to visit                    Build your fleet with 7 unique ships weapons and magical attacks                    Hundreds of special items to customize your gameplay                    Interact with a limitless cast of characters on your adventures                                                                                 Navigate a fascinating new world and discover uncharted ports teeming with friends and foes alike. The choice is yours; be a master commander defeating pirates and plundering their vast hordes of booty or play it safe by trading exotic island goods gradually amassing untold wealth power and influence.                    Earn enough gold to upgrade your ship and engage in land and sea battles. Two game modes and over sixty hours of adventurous game play await you in Tradewinds(r) 2.                                        Buy low and sell high in 20 different ports with 10 different goods                    Choose one of 5 characters or create and customize your own!                    Embark on over 100 swashbuckling adventures                    Over 60 hours of gameplay!                                                                                 Tradewinds(r) Classic set in the 19th century Far East takes you back to the very beginning where buying and selling exotic goods or collecting bounties on previously thought-to-be-dead pirates can lead to untold wealth...or ultimate doom. With enough wisdom courage and luck you too can become a Tai-Pan!                                        Buy low sell high and build your fortune                    Choose from 4 unique characters                    Buy more ships to dominate the seas                    Collect bounties by defeating villainous pirates,English,Jul 17 2009,http://cdn.akamai.steamstatic.com/steam/apps/36100/page_bg_generated_v6b.jpg?t=1447352327,http://cdn.akamai.steamstatic.com/steam/apps/36100/header.jpg?t=1447352327,, ,4.99,4.99,0,0,1,0,0
855,Tradewinds Caravans,Tradewinds Odyssey the latest installment in the highly-acclaimed Tradewinds series takes you on an adventurous journey across ancient Greece where gods heroes and monsters of legend await.                     Guide five unique heroes - the Athlete Cynic Priestess Minotaur and Goddess - as you embark on over 50 chapters and quests encountering characters both strange and familiar. Take part in trading like never before by creating and spreading goods to new lands as you build strengthen and upgrade your fleet into a powerful force unrivaled in the Aegean! Cast powerful spells bestowed upon you by the gods or use your unique Heros Talent to demolish your opponent in battle.                    Your adventure begins today... in Tradewinds Odyssey!                                        Play as 5 unique characters each with an original storyline                    Create and customize your own character                    Spread create and trade over a dozen exotic goods                    New ramming feature available in sea battle                    Achieve great feats and build your rank                                                                                 Adventure awaits you in Tradewinds Caravans(tm) the latest installment in the acclaimed Tradewinds Series. As the Middle Ages unfold in the West cultural centers and merchants across Asia are linked together by an ancient trade route - stretching from the shores of the Mediterranean Sea to China - known as the legendary Silk Road.                     Guide six brave heroes as they navigate treacherous terrain swarming with dangerous bandits. Follow their intriguing adventures as they trade exotic goods and engage in real-time battles all while building the most powerful trading caravan the world has ever seen. Embark on challenging quests hire fiercely loyal warriors for protection and explore a long-lost world teeming with tantalizing secrets hidden cities and legends of mythical creatures.                    Your adventure begins today... in Tradewinds Caravans!                                        6 unique characters with dozens of individual storylines                     Customize your gameplay with special items found during exploration                    All-new weapons and character-specific powers                     Sandlot Games signature humor!,English,Jul 17 2009,http://cdn.akamai.steamstatic.com/steam/apps/36130/page_bg_generated_v6b.jpg?t=1447352328,http://cdn.akamai.steamstatic.com/steam/apps/36130/header.jpg?t=1447352328,, ,14.99,14.99,0,0,1,0,0
856,Tradewinds Caravans,Tradewinds Odyssey the latest installment in the highly-acclaimed Tradewinds series takes you on an adventurous journey across ancient Greece where gods heroes and monsters of legend await.                     Guide five unique heroes - the Athlete Cynic Priestess Minotaur and Goddess - as you embark on over 50 chapters and quests encountering characters both strange and familiar. Take part in trading like never before by creating and spreading goods to new lands as you build strengthen and upgrade your fleet into a powerful force unrivaled in the Aegean! Cast powerful spells bestowed upon you by the gods or use your unique Heros Talent to demolish your opponent in battle.                    Your adventure begins today... in Tradewinds Odyssey!                                        Play as 5 unique characters each with an original storyline                    Create and customize your own character                    Spread create and trade over a dozen exotic goods                    New ramming feature available in sea battle                    Achieve great feats and build your rank                                                                                 Adventure awaits you in Tradewinds Caravans(tm) the latest installment in the acclaimed Tradewinds Series. As the Middle Ages unfold in the West cultural centers and merchants across Asia are linked together by an ancient trade route - stretching from the shores of the Mediterranean Sea to China - known as the legendary Silk Road.                     Guide six brave heroes as they navigate treacherous terrain swarming with dangerous bandits. Follow their intriguing adventures as they trade exotic goods and engage in real-time battles all while building the most powerful trading caravan the world has ever seen. Embark on challenging quests hire fiercely loyal warriors for protection and explore a long-lost world teeming with tantalizing secrets hidden cities and legends of mythical creatures.                    Your adventure begins today... in Tradewinds Caravans!                                        6 unique characters with dozens of individual storylines                     Customize your gameplay with special items found during exploration                    All-new weapons and character-specific powers                     Sandlot Games signature humor!,English,Jul 17 2009,http://cdn.akamai.steamstatic.com/steam/apps/36130/page_bg_generated_v6b.jpg?t=1447352328,http://cdn.akamai.steamstatic.com/steam/apps/36130/header.jpg?t=1447352328,, ,14.99,14.99,0,0,1,0,0
857,Westward,Stake your claim today! Fortune is yours for the taking!                                        Steer the fortunes of three adventurous pioneers as they build and defend their ever-growing settlement from dangerous bandits determined to cheat or steal from anyone they cross. Explore uncharted terrain rich in natural resources where gold is abundant and treachery hides behind every handshake and gather the supplies needed to build your dusty tent settlement into a thriving boomtown. Customize your town with over 50 buildings luxuries and upgrades and hire lawmen and gunslingers to keep the peace.                                        Explore all-new environments                    Powerful  building weapon and environmental upgrades                    Battle new enemies including ferocious wild animals                    Unlock secret items hidden throughout Westward III                                                                                 Steer the fortunes of three distinctly different pioneers as they establish Oxbow Bend a new outpost in the unexplored Wild West and work to uncover the Mad Russians base of operations. Gather resources overcome natural disasters and plot a course through new terrain as you guide your settlers to safety and success. Customize your towns with over 20 unique buildings more than 30 luxury items and upgrades and attempt to deliver justice in this all-new frontier adventure. Also included is an all-new Sandbox Mode featuring additional downloadable maps available exclusively from www.sandlotgames.com. These FREE maps are easily downloaded and installed to your Westward II game.                                        Over 20 unique buildings                    Awards for in-game accomplishments                    All-new Sandbox mode                    Beautiful 3-D graphics                                                                                 Enter the wild rough and tumble world of Westward(r) where adventure and untold fortune await you.                    Control the destiny of the Wild West as you build thriving towns where there once was just sagebrush while chasing down the nefarious Mad Russian and bringing him to justice.                                        Over 25 buildings to customize your town and support an ever-expanding population                    Buy sell and trade a variety of resources                    Over 20 levels of increasingly challenging frontier fun                    Evolving and ever-changing scenarios provide many hours of playing fun,English,Jul 17 2009,http://cdn.akamai.steamstatic.com/steam/apps/36150/page_bg_generated_v6b.jpg?t=1447352330,http://cdn.akamai.steamstatic.com/steam/apps/36150/header.jpg?t=1447352330,, ,14.99,14.99,0,0,1,0,0
858,Westward,Stake your claim today! Fortune is yours for the taking!                                        Steer the fortunes of three adventurous pioneers as they build and defend their ever-growing settlement from dangerous bandits determined to cheat or steal from anyone they cross. Explore uncharted terrain rich in natural resources where gold is abundant and treachery hides behind every handshake and gather the supplies needed to build your dusty tent settlement into a thriving boomtown. Customize your town with over 50 buildings luxuries and upgrades and hire lawmen and gunslingers to keep the peace.                                        Explore all-new environments                    Powerful  building weapon and environmental upgrades                    Battle new enemies including ferocious wild animals                    Unlock secret items hidden throughout Westward III                                                                                 Steer the fortunes of three distinctly different pioneers as they establish Oxbow Bend a new outpost in the unexplored Wild West and work to uncover the Mad Russians base of operations. Gather resources overcome natural disasters and plot a course through new terrain as you guide your settlers to safety and success. Customize your towns with over 20 unique buildings more than 30 luxury items and upgrades and attempt to deliver justice in this all-new frontier adventure. Also included is an all-new Sandbox Mode featuring additional downloadable maps available exclusively from www.sandlotgames.com. These FREE maps are easily downloaded and installed to your Westward II game.                                        Over 20 unique buildings                    Awards for in-game accomplishments                    All-new Sandbox mode                    Beautiful 3-D graphics                                                                                 Enter the wild rough and tumble world of Westward(r) where adventure and untold fortune await you.                    Control the destiny of the Wild West as you build thriving towns where there once was just sagebrush while chasing down the nefarious Mad Russian and bringing him to justice.                                        Over 25 buildings to customize your town and support an ever-expanding population                    Buy sell and trade a variety of resources                    Over 20 levels of increasingly challenging frontier fun                    Evolving and ever-changing scenarios provide many hours of playing fun,English,Jul 17 2009,http://cdn.akamai.steamstatic.com/steam/apps/36150/page_bg_generated_v6b.jpg?t=1447352330,http://cdn.akamai.steamstatic.com/steam/apps/36150/header.jpg?t=1447352330,, ,14.99,14.99,0,0,1,0,0
859,Westward,Stake your claim today! Fortune is yours for the taking!                                        Steer the fortunes of three adventurous pioneers as they build and defend their ever-growing settlement from dangerous bandits determined to cheat or steal from anyone they cross. Explore uncharted terrain rich in natural resources where gold is abundant and treachery hides behind every handshake and gather the supplies needed to build your dusty tent settlement into a thriving boomtown. Customize your town with over 50 buildings luxuries and upgrades and hire lawmen and gunslingers to keep the peace.                                        Explore all-new environments                    Powerful  building weapon and environmental upgrades                    Battle new enemies including ferocious wild animals                    Unlock secret items hidden throughout Westward III                                                                                 Steer the fortunes of three distinctly different pioneers as they establish Oxbow Bend a new outpost in the unexplored Wild West and work to uncover the Mad Russians base of operations. Gather resources overcome natural disasters and plot a course through new terrain as you guide your settlers to safety and success. Customize your towns with over 20 unique buildings more than 30 luxury items and upgrades and attempt to deliver justice in this all-new frontier adventure. Also included is an all-new Sandbox Mode featuring additional downloadable maps available exclusively from www.sandlotgames.com. These FREE maps are easily downloaded and installed to your Westward II game.                                        Over 20 unique buildings                    Awards for in-game accomplishments                    All-new Sandbox mode                    Beautiful 3-D graphics                                                                                 Enter the wild rough and tumble world of Westward(r) where adventure and untold fortune await you.                    Control the destiny of the Wild West as you build thriving towns where there once was just sagebrush while chasing down the nefarious Mad Russian and bringing him to justice.                                        Over 25 buildings to customize your town and support an ever-expanding population                    Buy sell and trade a variety of resources                    Over 20 levels of increasingly challenging frontier fun                    Evolving and ever-changing scenarios provide many hours of playing fun,English,Jul 17 2009,http://cdn.akamai.steamstatic.com/steam/apps/36150/page_bg_generated_v6b.jpg?t=1447352330,http://cdn.akamai.steamstatic.com/steam/apps/36150/header.jpg?t=1447352330,, ,14.99,14.99,0,0,1,0,0
860,Cake Mania,Over the past few years weve watched Jill Evans grow from a fresh-out-of-baking-school student to a world-class culinary celeb. Now Jill confronts her greatest challenge yet - planning her dream wedding - in Cake Mania(r) 3 the highly anticipated follow-up to one of the most popular casual games of all-time!                    As Jill nervously prepares for her long anticipated wedding day disaster strikes when a mysterious long-forgotten time bender crashes to the ground and shatters into pieces. As Jills family and friends rush to pick up the scattered shards they are suddenly sent hurtling through time.  Now to ensure her wedding goes off without a hitch Jill herself must travel to remote periods in time - from Ancient Egypt and Revolutionary France to an unknown future where anything is possible - and work her cake-making magic on a wide variety of locals in order to get herself and her guests back before the ceremony begins!                                        Access to new bonus levels customers and outfits with Sandlot Connect                    Over 350 possible level combinations                    More than 30 hilarious new customers                    All-new power-ups kitchen upgrades and customizable bakeries                                                                                 After re-opening the Evans Bakery and sending her grandparents on an exotic Hawaiian cruise Jill is back in an all-new out-of-this-world series of adventures! Help Jills college friend Risha in her posh northwestern rooftop bakery; rescue her old flame Jack in his underwater theme park located on the ocean floor or wind up in 4 other far-flung bakery locations each with its own unique layout!                    What awaits Jill? Fame? Fortune? Love? In Cake Mania(r) 2 you choose which path Jill pursues with each decision leading to new baking challenges and dilemmas. With 204 levels of baking and frosting madness 6 different possible endings and a branching non-linear storyline its your decision to make in Cake Mania 2!                                        Customize Jills bakeries with 50 unique kitchen upgrades                     18 all-new quirky demanding customers ranging from Federal Agents to mysterious Aliens keep Jill on her toes                    10 deliciously different cake styles with 6 fabulous frostings                    8 wild cake toppers for earning extra cash                    See how you measure up in a new Endless Baking mode                                                                                  Welcome to Cake Mania(r)! Jill our hero has returned from culinary school only to find her beloved grandparents bakery closed down. Business has taken a drastic downturn because a new Mega-Mart store opened in the neighborhood.                    Help Jill save the day by opening a bakery and earn enough money to re-open her grandparents shop in this beautiful fast-paced adventure. Upgrade your equipment and set up 4 different bakeries in exotic locales. Serve up seasonal confectionary delights to a variety of customers. See if you have what it takes to save the Evans Bakery!                                        Over 45 fast-paced levels of baking!                     Bake in four unique locales                     Customize your Kitchen in the Shop Screen                      Post your High Scores Online,English,Jul 17 2009,http://cdn.akamai.steamstatic.com/steam/apps/36180/page_bg_generated_v6b.jpg?t=1447352330,http://cdn.akamai.steamstatic.com/steam/apps/36180/header.jpg?t=1447352330,, ,14.99,14.99,0,0,1,0,0
861,Cake Mania,Over the past few years weve watched Jill Evans grow from a fresh-out-of-baking-school student to a world-class culinary celeb. Now Jill confronts her greatest challenge yet - planning her dream wedding - in Cake Mania(r) 3 the highly anticipated follow-up to one of the most popular casual games of all-time!                    As Jill nervously prepares for her long anticipated wedding day disaster strikes when a mysterious long-forgotten time bender crashes to the ground and shatters into pieces. As Jills family and friends rush to pick up the scattered shards they are suddenly sent hurtling through time.  Now to ensure her wedding goes off without a hitch Jill herself must travel to remote periods in time - from Ancient Egypt and Revolutionary France to an unknown future where anything is possible - and work her cake-making magic on a wide variety of locals in order to get herself and her guests back before the ceremony begins!                                        Access to new bonus levels customers and outfits with Sandlot Connect                    Over 350 possible level combinations                    More than 30 hilarious new customers                    All-new power-ups kitchen upgrades and customizable bakeries                                                                                 After re-opening the Evans Bakery and sending her grandparents on an exotic Hawaiian cruise Jill is back in an all-new out-of-this-world series of adventures! Help Jills college friend Risha in her posh northwestern rooftop bakery; rescue her old flame Jack in his underwater theme park located on the ocean floor or wind up in 4 other far-flung bakery locations each with its own unique layout!                    What awaits Jill? Fame? Fortune? Love? In Cake Mania(r) 2 you choose which path Jill pursues with each decision leading to new baking challenges and dilemmas. With 204 levels of baking and frosting madness 6 different possible endings and a branching non-linear storyline its your decision to make in Cake Mania 2!                                        Customize Jills bakeries with 50 unique kitchen upgrades                     18 all-new quirky demanding customers ranging from Federal Agents to mysterious Aliens keep Jill on her toes                    10 deliciously different cake styles with 6 fabulous frostings                    8 wild cake toppers for earning extra cash                    See how you measure up in a new Endless Baking mode                                                                                  Welcome to Cake Mania(r)! Jill our hero has returned from culinary school only to find her beloved grandparents bakery closed down. Business has taken a drastic downturn because a new Mega-Mart store opened in the neighborhood.                    Help Jill save the day by opening a bakery and earn enough money to re-open her grandparents shop in this beautiful fast-paced adventure. Upgrade your equipment and set up 4 different bakeries in exotic locales. Serve up seasonal confectionary delights to a variety of customers. See if you have what it takes to save the Evans Bakery!                                        Over 45 fast-paced levels of baking!                     Bake in four unique locales                     Customize your Kitchen in the Shop Screen                      Post your High Scores Online,English,Jul 17 2009,http://cdn.akamai.steamstatic.com/steam/apps/36180/page_bg_generated_v6b.jpg?t=1447352330,http://cdn.akamai.steamstatic.com/steam/apps/36180/header.jpg?t=1447352330,, ,14.99,14.99,0,0,1,0,0
862,Cake Mania,Over the past few years weve watched Jill Evans grow from a fresh-out-of-baking-school student to a world-class culinary celeb. Now Jill confronts her greatest challenge yet - planning her dream wedding - in Cake Mania(r) 3 the highly anticipated follow-up to one of the most popular casual games of all-time!                    As Jill nervously prepares for her long anticipated wedding day disaster strikes when a mysterious long-forgotten time bender crashes to the ground and shatters into pieces. As Jills family and friends rush to pick up the scattered shards they are suddenly sent hurtling through time.  Now to ensure her wedding goes off without a hitch Jill herself must travel to remote periods in time - from Ancient Egypt and Revolutionary France to an unknown future where anything is possible - and work her cake-making magic on a wide variety of locals in order to get herself and her guests back before the ceremony begins!                                        Access to new bonus levels customers and outfits with Sandlot Connect                    Over 350 possible level combinations                    More than 30 hilarious new customers                    All-new power-ups kitchen upgrades and customizable bakeries                                                                                 After re-opening the Evans Bakery and sending her grandparents on an exotic Hawaiian cruise Jill is back in an all-new out-of-this-world series of adventures! Help Jills college friend Risha in her posh northwestern rooftop bakery; rescue her old flame Jack in his underwater theme park located on the ocean floor or wind up in 4 other far-flung bakery locations each with its own unique layout!                    What awaits Jill? Fame? Fortune? Love? In Cake Mania(r) 2 you choose which path Jill pursues with each decision leading to new baking challenges and dilemmas. With 204 levels of baking and frosting madness 6 different possible endings and a branching non-linear storyline its your decision to make in Cake Mania 2!                                        Customize Jills bakeries with 50 unique kitchen upgrades                     18 all-new quirky demanding customers ranging from Federal Agents to mysterious Aliens keep Jill on her toes                    10 deliciously different cake styles with 6 fabulous frostings                    8 wild cake toppers for earning extra cash                    See how you measure up in a new Endless Baking mode                                                                                  Welcome to Cake Mania(r)! Jill our hero has returned from culinary school only to find her beloved grandparents bakery closed down. Business has taken a drastic downturn because a new Mega-Mart store opened in the neighborhood.                    Help Jill save the day by opening a bakery and earn enough money to re-open her grandparents shop in this beautiful fast-paced adventure. Upgrade your equipment and set up 4 different bakeries in exotic locales. Serve up seasonal confectionary delights to a variety of customers. See if you have what it takes to save the Evans Bakery!                                        Over 45 fast-paced levels of baking!                     Bake in four unique locales                     Customize your Kitchen in the Shop Screen                      Post your High Scores Online,English,Jul 17 2009,http://cdn.akamai.steamstatic.com/steam/apps/36180/page_bg_generated_v6b.jpg?t=1447352330,http://cdn.akamai.steamstatic.com/steam/apps/36180/header.jpg?t=1447352330,, ,14.99,14.99,0,0,1,0,0
863,Monster Mash,In a distant fairy-tale world the villagers of Curly Valley are being attacked by legions of quirky and bizarre monsters.  Fortify villages with various towers upgrades and unusual defensive armaments to repel these mysterious invaders and protect the grateful villagers who cheer your every conquest!  Get ready for the coming onslaught in this addictive strategic adventure.                                        Hours of challenging game play                    20 quirky and bizarre monsters                    9 Unique Scenes                    Storybook style art                    11 Power-ups and level-altering items,English,Jul 17 2009,http://cdn.akamai.steamstatic.com/steam/apps/36210/page_bg_generated_v6b.jpg?t=1447352334,http://cdn.akamai.steamstatic.com/steam/apps/36210/header.jpg?t=1447352334,, ,4.99,4.99,0,0,1,0,0
864,Kuros,When Katya a young explorer with no memory of her past awakens on Kuros(tm) she finds a mysterious alien world teetering on the brink of destruction. Determined to piece together her forgotten life she sets out to explore her strange surroundings. With the guidance of six unique allies help Katya explore five elemental realms and restore balance to Kuros in this hidden object adventure!                                        Over 25 unique locations in 5 magical realms                    Over 30 mini-game puzzles                    More than 100 hidden objects to be uncovered                    6 unique allies providing guidance in your quest,English,Sep 21 2009,http://cdn.akamai.steamstatic.com/steam/apps/36240/page_bg_generated_v6b.jpg?t=1447352333,http://cdn.akamai.steamstatic.com/steam/apps/36240/header.jpg?t=1447352333,, ,6.99,6.99,0,0,1,0,0
865,Granny in Paradise,Join Super Granny(r) and her friends Kamila and Margaret as they set out to rescue their missing kitties in this all-new globe-trotting adventure! Run dig climb and explore your way through more than 160 levels in 6 unique settings play the all-new side-by-side cooperative multiplayer mode or create your own adventure in Super Granny 4!                                        160+ levels spread out over 6 exotic locales                    Easy-to-use level editor and exclusive user-created level packs                    All-new side-by-side multiplayer mode                    2 new playable characters                    Global high-score posting with SLG Connect                                                                                 Welcome to Super Granny(r) 3 a new action adventure and exploration game starring the most unlikely superhero ever: Super Granny! After her troubled tropical trip and wild winter retreat Super Granny is dropped into her most ambitious adventure yet a run-down European theme park where she must rescue her arch-nemesis the evil Dr. Meow from the clutches of his even-more dastardly master Mr. Fang. With the help of over 30 all-new interactive items Granny will run dig climb and float through 5 new worlds with over 200 levels of puzzle-solving item-tossing hilariously addictive fun. An all-new level editor will keep you entertained for ages.                                        More than 200 levels spread out over 5 unique scenes                    All-new shop where Granny can upgrade with 8 handy items                    10 hilarious new level items and power-ups                     14 interactive objects found throughout the levels                    7 new and challenging enemies                    Discover secret areas on a new map screen                                                                                 Super Grannys back and ready to rumble. While on a well deserved vacation Super Grannys kitties are abducted. Run dig climb swing float and tumble through 5 worlds and over 170 levels to rescue Grannys cats from the dastardly Dr. Meow in Granny in Paradise(r).                                        5 challenging new worlds                     Over 170 levels of Granny adventures                     Create your own levels using the new level editor                     New items such as teleporters and moving platforms                     Post your high scores online,English,Jul 17 2009,http://cdn.akamai.steamstatic.com/steam/apps/36270/page_bg_generated_v6b.jpg?t=1447352337,http://cdn.akamai.steamstatic.com/steam/apps/36270/header.jpg?t=1447352337,, ,14.99,14.99,0,0,1,0,0
866,Granny in Paradise,Join Super Granny(r) and her friends Kamila and Margaret as they set out to rescue their missing kitties in this all-new globe-trotting adventure! Run dig climb and explore your way through more than 160 levels in 6 unique settings play the all-new side-by-side cooperative multiplayer mode or create your own adventure in Super Granny 4!                                        160+ levels spread out over 6 exotic locales                    Easy-to-use level editor and exclusive user-created level packs                    All-new side-by-side multiplayer mode                    2 new playable characters                    Global high-score posting with SLG Connect                                                                                 Welcome to Super Granny(r) 3 a new action adventure and exploration game starring the most unlikely superhero ever: Super Granny! After her troubled tropical trip and wild winter retreat Super Granny is dropped into her most ambitious adventure yet a run-down European theme park where she must rescue her arch-nemesis the evil Dr. Meow from the clutches of his even-more dastardly master Mr. Fang. With the help of over 30 all-new interactive items Granny will run dig climb and float through 5 new worlds with over 200 levels of puzzle-solving item-tossing hilariously addictive fun. An all-new level editor will keep you entertained for ages.                                        More than 200 levels spread out over 5 unique scenes                    All-new shop where Granny can upgrade with 8 handy items                    10 hilarious new level items and power-ups                     14 interactive objects found throughout the levels                    7 new and challenging enemies                    Discover secret areas on a new map screen                                                                                 Super Grannys back and ready to rumble. While on a well deserved vacation Super Grannys kitties are abducted. Run dig climb swing float and tumble through 5 worlds and over 170 levels to rescue Grannys cats from the dastardly Dr. Meow in Granny in Paradise(r).                                        5 challenging new worlds                     Over 170 levels of Granny adventures                     Create your own levels using the new level editor                     New items such as teleporters and moving platforms                     Post your high scores online,English,Jul 17 2009,http://cdn.akamai.steamstatic.com/steam/apps/36270/page_bg_generated_v6b.jpg?t=1447352337,http://cdn.akamai.steamstatic.com/steam/apps/36270/header.jpg?t=1447352337,, ,14.99,14.99,0,0,1,0,0
